,id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
249,47977812,False,Младший тестировщик ПО,,False,False,"{'id': '54', 'name': 'Красноярск', 'url': 'https://api.hh.ru/areas/54'}","{'from': 35000, 'to': 70000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Красноярск', 'street': 'Высотная улица', 'building': '2с8', 'description': None, 'lat': 56.025583, 'lng': 92.786042, 'raw': 'Красноярск, Высотная улица, 2с8', 'metro': None, 'metro_stations': [], 'id': '1159964'}",,,2021-12-13T13:52:35+0300,2021-12-13T13:52:35+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47977812,,https://api.hh.ru/vacancies/47977812?host=hh.ru,https://hh.ru/vacancy/47977812,[],"{'id': '933344', 'name': 'Диджитал Майнд Девелопмент', 'url': 'https://api.hh.ru/employers/933344', 'alternate_url': 'https://hh.ru/employer/933344', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/774321.jpeg', '90': 'https://hhcdn.ru/employer-logo/774320.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/109710.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=933344', 'trusted': True}","{'requirement': 'Опыт работы от 0 до 1 года. Высшее образование в ИТ или старшие курсы вуза. Компетенции программирования в объеме вузовского...', 'responsibility': 'Написание тест-кейсов. Мануальное тестирование. Автоматизированное тестирование. Клиенты в России, США и Европе. Штат компании – 70 человек. Методология разработки – SCRUM. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
250,50504230,False,Manual QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Библиотека им.Ленина', 'line_name': 'Сокольническая', 'station_id': '1.4', 'line_id': '1', 'lat': 55.752123, 'lng': 37.610388}, 'metro_stations': [{'station_name': 'Библиотека им.Ленина', 'line_name': 'Сокольническая', 'station_id': '1.4', 'line_id': '1', 'lat': 55.752123, 'lng': 37.610388}, {'station_name': 'Полянка', 'line_name': 'Серпуховско-Тимирязевская', 'station_id': '9.115', 'line_id': '9', 'lat': 55.736795, 'lng': 37.618594}, {'station_name': 'Третьяковская', 'line_name': 'Калужско-Рижская', 'station_id': '6.90', 'line_id': '6', 'lat': 55.74073, 'lng': 37.625624}, {'station_name': 'Третьяковская', 'line_name': 'Калининская', 'station_id': '8.91', 'line_id': '8', 'lat': 55.741125, 'lng': 37.626142}], 'id': '3750933'}",,,2021-12-16T12:13:09+0300,2021-12-16T12:13:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50504230,,https://api.hh.ru/vacancies/50504230?host=hh.ru,https://hh.ru/vacancy/50504230,[],"{'id': '623986', 'name': 'Artec 3D', 'url': 'https://api.hh.ru/employers/623986', 'alternate_url': 'https://hh.ru/employer/623986', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/263097.png', '90': 'https://hhcdn.ru/employer-logo/1494918.png', '240': 'https://hhcdn.ru/employer-logo/1494919.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=623986', 'trusted': True}","{'requirement': 'Опыт тестирования от 2-х лет. Опыт тестирования web-приложений. Хорошие знания по созданию тестовой документации, сбору статистики и подготовке...', 'responsibility': 'Функциональное тестирование продуктов компании. Создание новых и обновление существующих тест-кейсов и тест-планов. Возможен переход в автоматизацию (используется язык...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
251,42289695,False,Тестировщик (QA),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Новосибирск', 'street': 'Октябрьская магистраль', 'building': '4', 'description': None, 'lat': 55.022567, 'lng': 82.930086, 'raw': 'Новосибирск, Октябрьская магистраль, 4', 'metro': {'station_name': 'Октябрьская', 'line_name': 'Ленинская', 'station_id': '52.298', 'line_id': '52', 'lat': 55.018789, 'lng': 82.939007}, 'metro_stations': [{'station_name': 'Октябрьская', 'line_name': 'Ленинская', 'station_id': '52.298', 'line_id': '52', 'lat': 55.018789, 'lng': 82.939007}, {'station_name': 'Площадь Ленина', 'line_name': 'Ленинская', 'station_id': '52.297', 'line_id': '52', 'lat': 55.029941, 'lng': 82.92069}], 'id': '906680'}",,,2021-12-13T06:21:30+0300,2021-12-13T06:21:30+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=42289695,,https://api.hh.ru/vacancies/42289695?host=hh.ru,https://hh.ru/vacancy/42289695,[],"{'id': '3034828', 'name': 'Смарт консалтинг', 'url': 'https://api.hh.ru/employers/3034828', 'alternate_url': 'https://hh.ru/employer/3034828', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2308985.jpeg', '90': 'https://hhcdn.ru/employer-logo/2308984.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/466782.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3034828', 'trusted': True}","{'requirement': 'Опыт тестирования веб-приложений. Опыт использования техник тест-дизайна. Базовые знания SQL. Опыт работы по методологии Kanban / Scrum. ', 'responsibility': 'Ручное, функциональное тестирование информационной системы и ее интеграций с последующим уклоном в автоматизацию (приветствуется опыт разработки на Java и JS). '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
252,47775842,False,QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Мамоновский переулок', 'building': '4с1', 'description': None, 'lat': 55.765858, 'lng': 37.598214, 'raw': 'Москва, Мамоновский переулок, 4с1', 'metro': {'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, 'metro_stations': [{'station_name': 'Маяковская', 'line_name': 'Замоскворецкая', 'station_id': '2.80', 'line_id': '2', 'lat': 55.769808, 'lng': 37.596192}, {'station_name': 'Пушкинская', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.124', 'line_id': '7', 'lat': 55.765607, 'lng': 37.604356}, {'station_name': 'Тверская', 'line_name': 'Замоскворецкая', 'station_id': '2.122', 'line_id': '2', 'lat': 55.765343, 'lng': 37.603918}], 'id': '3394842'}",,,2021-12-14T19:26:27+0300,2021-12-14T19:26:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47775842,,https://api.hh.ru/vacancies/47775842?host=hh.ru,https://hh.ru/vacancy/47775842,[],"{'id': '816284', 'name': 'Bright Pattern, Inc', 'url': 'https://api.hh.ru/employers/816284', 'alternate_url': 'https://hh.ru/employer/816284', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1078358.png', 'original': 'https://hhcdn.ru/employer-logo-original/133618.png', '240': 'https://hhcdn.ru/employer-logo/1078359.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=816284', 'trusted': True}","{'requirement': 'Опыт работы на сложных технологических проектах в роли <highlighttext>тестировщика</highlighttext> от 1 года. Понимание процесса тестирования (цели и задачи, роли, виды...', 'responsibility': 'Тестировать функционал продукта, описывать тест-кейсы. Составлять отчеты, анализировать результаты тестирования. Работать с баг-трекером. Коммуницировать с development team.'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
253,50341924,False,QA Engineer / Тестировщик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Покровский бульвар', 'building': '4/17с1', 'description': None, 'lat': 55.757744, 'lng': 37.645744, 'raw': 'Москва, Покровский бульвар, 4/17с1', 'metro': {'station_name': 'Китай-город', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.51', 'line_id': '7', 'lat': 55.75436, 'lng': 37.633877}, 'metro_stations': [{'station_name': 'Китай-город', 'line_name': 'Таганско-Краснопресненская', 'station_id': '7.51', 'line_id': '7', 'lat': 55.75436, 'lng': 37.633877}, {'station_name': 'Чистые пруды', 'line_name': 'Сокольническая', 'station_id': '1.143', 'line_id': '1', 'lat': 55.76499, 'lng': 37.638293}], 'id': '453792'}",,,2021-12-15T10:27:40+0300,2021-12-15T10:27:40+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50341924,,https://api.hh.ru/vacancies/50341924?host=hh.ru,https://hh.ru/vacancy/50341924,[],"{'id': '4006', 'name': 'QSOFT', 'url': 'https://api.hh.ru/employers/4006', 'alternate_url': 'https://hh.ru/employer/4006', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/231697.jpg', '240': 'https://hhcdn.ru/employer-logo/535110.jpeg', '90': 'https://hhcdn.ru/employer-logo/535109.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4006', 'trusted': True}","{'requirement': 'Опыт проведения ручного тестирования веб-приложений (бэкенд, фронтенд, верстка) и разработки тестовых сценариев, умение проводить интеграционное тестирование взаимодействующих между собой...', 'responsibility': 'Ручное тестирование: сверка с дизайн-макетами, проверка корректности отображения на различных устройствах, проверка корректности отображения контента и т.д.. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
254,49370714,False,QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-15T13:33:18+0300,2021-12-15T13:33:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49370714,,https://api.hh.ru/vacancies/49370714?host=hh.ru,https://hh.ru/vacancy/49370714,[],"{'id': '588914', 'name': 'Aviasales.ru', 'url': 'https://api.hh.ru/employers/588914', 'alternate_url': 'https://hh.ru/employer/588914', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/785631.png', '240': 'https://hhcdn.ru/employer-logo/3583416.png', '90': 'https://hhcdn.ru/employer-logo/3583415.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=588914', 'trusted': True}","{'requirement': 'Опыт тестирования веб-приложений от 3х лет (для команды Explore). Знание специфики iOS и Android приложений и их тестирования. ', 'responsibility': 'Тестировать кроссплатформенный продукт и постоянно следить за его качеством. Тщательно проверять все новые функциональности, которые реализует команда. Работать с баг...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
255,50413787,False,Специалист QA / Тестировщик,,False,False,"{'id': '1550', 'name': 'Таганрог', 'url': 'https://api.hh.ru/areas/1550'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Таганрог', 'street': 'улица Москатова', 'building': '31-2', 'description': None, 'lat': 47.257268, 'lng': 38.911479, 'raw': 'Таганрог, улица Москатова, 31-2', 'metro': None, 'metro_stations': [], 'id': '2523621'}",,,2021-12-13T14:19:21+0300,2021-12-13T14:19:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50413787,,https://api.hh.ru/vacancies/50413787?host=hh.ru,https://hh.ru/vacancy/50413787,[],"{'id': '3636891', 'name': 'ITP', 'url': 'https://api.hh.ru/employers/3636891', 'alternate_url': 'https://hh.ru/employer/3636891', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/908760.png', '240': 'https://hhcdn.ru/employer-logo/4075728.png', '90': 'https://hhcdn.ru/employer-logo/4075727.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3636891', 'trusted': True}","{'requirement': 'Здоровый перфекционизм. Желание приносить пользу проектам и развивать процессы <highlighttext>QA</highlighttext> в команде. Вы - командный игрок и можете свободно выражать свои...', 'responsibility': 'Составлять баг-репорты. Писать тестовую документацию (тест-планы/тест-кейсы/чек-листы). Профессионально решать проблемы, а не создавать их. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
256,28447150,False,QA Engineer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': '1-й Земельный переулок', 'building': '1', 'description': None, 'lat': 55.769423, 'lng': 37.559371, 'raw': 'Москва, 1-й Земельный переулок, 1', 'metro': None, 'metro_stations': [], 'id': '6246229'}",,,2021-12-13T10:01:21+0300,2021-12-13T10:01:21+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=28447150,,https://api.hh.ru/vacancies/28447150?host=hh.ru,https://hh.ru/vacancy/28447150,[],"{'id': '3460322', 'name': 'Актион Технологии', 'url': 'https://api.hh.ru/employers/3460322', 'alternate_url': 'https://hh.ru/employer/3460322', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/579431.jpg', '240': 'https://hhcdn.ru/employer-logo/2758980.jpeg', '90': 'https://hhcdn.ru/employer-logo/2758979.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3460322', 'trusted': True}","{'requirement': 'Опыт автоматизации web приложений, API. Умение писать кейсы. Понимание процессов тестирования. Умение строить план и приоритизировать тестирование. Управление тестовой средой. ', 'responsibility': 'Написание тестовой документации. Тестирование новых доработок. Развитие фреймворка автоматизации и репортинга результатов. Выбор оптимального пути тестирования задачи и автоматизации. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
257,50418398,False,Тестировщик (QA Middle),,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-13T15:53:05+0300,2021-12-13T15:53:05+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50418398,,https://api.hh.ru/vacancies/50418398?host=hh.ru,https://hh.ru/vacancy/50418398,[],"{'id': '60491', 'name': 'NOVARDIS', 'url': 'https://api.hh.ru/employers/60491', 'alternate_url': 'https://hh.ru/employer/60491', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/850266.jpg', '240': 'https://hhcdn.ru/employer-logo/3841940.jpeg', '90': 'https://hhcdn.ru/employer-logo/3841939.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=60491', 'trusted': True}","{'requirement': 'Опыт ручного и автоматизированного тестирования от 1 года. Опыт написания тестовых сценариев и составления планов тестирования. Знание теории, принципов и...', 'responsibility': 'Ручное функциональное тестирование. Фиксация результатов в баг-трекере. Написание тестовой документации на русском и английском языках;участие в автоматизации тестирования..'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
258,49887149,True,Senior QA инженер,"{'id': 'hh-1455-QA', 'name': 'HeadHunter::QA'}",False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2021-12-15T17:18:20+0300,2021-12-15T17:18:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49887149,,https://api.hh.ru/vacancies/49887149?host=hh.ru,https://hh.ru/vacancy/49887149,[],"{'id': '1455', 'name': 'HeadHunter', 'url': 'https://api.hh.ru/employers/1455', 'alternate_url': 'https://hh.ru/employer/1455', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/907140.png', '240': 'https://hhcdn.ru/employer-logo/4069248.png', '90': 'https://hhcdn.ru/employer-logo/4069247.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1455', 'trusted': True}","{'requirement': 'Знание JAVA, опыт написания автотестов. Опыт тестирования мобильных приложений. Опыт работы <highlighttext>тестировщиком</highlighttext> в Agile командах. Знание Python, Bash, XPath, RegExp. ', 'responsibility': 'Обнаружение, документирование и отслеживание дефектов. Взаимодействие с разработчиками, аналитиками. Работа с автотестами - запуск, разбор падений, написание. Участие в проработке задач.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
259,49887148,True,Senior QA инженер,"{'id': 'hh-1455-QA', 'name': 'HeadHunter::QA'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2021-12-15T17:18:20+0300,2021-12-15T17:18:20+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49887148,,https://api.hh.ru/vacancies/49887148?host=hh.ru,https://hh.ru/vacancy/49887148,[],"{'id': '1455', 'name': 'HeadHunter', 'url': 'https://api.hh.ru/employers/1455', 'alternate_url': 'https://hh.ru/employer/1455', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/907140.png', '240': 'https://hhcdn.ru/employer-logo/4069248.png', '90': 'https://hhcdn.ru/employer-logo/4069247.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1455', 'trusted': True}","{'requirement': 'Знание JAVA, опыт написания автотестов. Опыт тестирования мобильных приложений. Опыт работы <highlighttext>тестировщиком</highlighttext> в Agile командах. Знание Python, Bash, XPath, RegExp. ', 'responsibility': 'Обнаружение, документирование и отслеживание дефектов. Взаимодействие с разработчиками, аналитиками. Работа с автотестами - запуск, разбор падений, написание. Участие в проработке задач.'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
260,45449170,False,QA Engineer,"{'id': '2234168-2234168-msk', 'name': 'B2Broker Москва'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 140000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2021-12-15T12:26:13+0300,2021-12-15T12:26:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=45449170,,https://api.hh.ru/vacancies/45449170?host=hh.ru,https://hh.ru/vacancy/45449170,[],"{'id': '2234168', 'name': 'B2Broker', 'url': 'https://api.hh.ru/employers/2234168', 'alternate_url': 'https://hh.ru/employer/2234168', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3754311.png', '240': 'https://hhcdn.ru/employer-logo/3754312.png', 'original': 'https://hhcdn.ru/employer-logo-original/828357.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2234168', 'trusted': True}","{'requirement': 'Понимание процессов тестирования, желание развиваться в этом направлении. Опыт работы от 1 года по специальности. Опыт тестирования веб-приложений. ', 'responsibility': 'Контролировать и обеспечивать качество web и мобильных приложений. Проводить ручное тестирование.'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
261,47501924,False,Тестировщик / Middle QA,,False,False,"{'id': '3', 'name': 'Екатеринбург', 'url': 'https://api.hh.ru/areas/3'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Екатеринбург', 'street': 'улица Народной Воли', 'building': '65', 'description': None, 'lat': 56.826084, 'lng': 60.612395, 'raw': 'Екатеринбург, улица Народной Воли, 65', 'metro': None, 'metro_stations': [], 'id': '5867013'}",,,2021-12-15T16:38:00+0300,2021-12-15T16:38:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=47501924,,https://api.hh.ru/vacancies/47501924?host=hh.ru,https://hh.ru/vacancy/47501924,[],"{'id': '1025275', 'name': 'Сеть магазинов цифровой и бытовой техники DNS', 'url': 'https://api.hh.ru/employers/1025275', 'alternate_url': 'https://hh.ru/employer/1025275', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2415210.png', '90': 'https://hhcdn.ru/employer-logo/2415209.png', 'original': 'https://hhcdn.ru/employer-logo-original/493364.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1025275', 'trusted': True}","{'requirement': 'Профильное ИТ образование. Опыт тестирования веб-приложений от 1 года. Опыт автоматизации тестирования на любом из ООП языков. ', 'responsibility': 'Оформление кредитов в магазинах. Интеграция новых партнёров. Безбумажное подписание. Инструменты службы поддержки. Улучшение UI/UX – хотим, чтобы новичку и опытному...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
262,49110886,False,QA Engineer,"{'id': '80-80-bank', 'name': ' Альфа-Банк'}",False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-13T12:03:38+0300,2021-12-13T12:03:38+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49110886,,https://api.hh.ru/vacancies/49110886?host=hh.ru,https://hh.ru/vacancy/49110886,[],"{'id': '80', 'name': 'Альфа-Банк', 'url': 'https://api.hh.ru/employers/80', 'alternate_url': 'https://hh.ru/employer/80', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/663873.png', '240': 'https://hhcdn.ru/employer-logo/3096625.png', '90': 'https://hhcdn.ru/employer-logo/3096624.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=80', 'trusted': True}","{'requirement': 'Знание основных видов тестирования, понимание этапов тестирования. Знания языка SQL( простые запросы). Опыт тестирования API, SOAP. Опыт автоматизации на Java...', 'responsibility': 'Работа в центре компетенций тестирования банковских систем. Проведение регрессионного, смоук, функционального тестирования. Сопровождение тестовых сред. Участие в автоматизации тестирования. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
263,48317903,False,QA (manual),,False,False,"{'id': '68', 'name': 'Омск', 'url': 'https://api.hh.ru/areas/68'}","{'from': 50000, 'to': 80000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Омск', 'street': 'улица Красина', 'building': '6', 'description': None, 'lat': 54.986284, 'lng': 73.363163, 'raw': 'Омск, улица Красина, 6', 'metro': None, 'metro_stations': [], 'id': '563218'}",,,2021-12-16T10:25:25+0300,2021-12-16T10:25:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48317903,,https://api.hh.ru/vacancies/48317903?host=hh.ru,https://hh.ru/vacancy/48317903,[],"{'id': '1929475', 'name': 'Live Typing', 'url': 'https://api.hh.ru/employers/1929475', 'alternate_url': 'https://hh.ru/employer/1929475', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/2129754.png', 'original': 'https://hhcdn.ru/employer-logo-original/421920.png', '240': 'https://hhcdn.ru/employer-logo/2129755.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1929475', 'trusted': True}","{'requirement': 'У тебя есть опыт работы в <highlighttext>QA</highlighttext>/тестировании не менее 1 года. Знаешь различия операционок iOS и Android. ', 'responsibility': 'Проводить полный цикл ручного тестирования мобильных приложений: писать и поддерживать тестовую документацию, проводить различные виды тестирования, заносить баги в баг...'}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
264,48996320,False,QA engineer (MNO),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Поклонная улица', 'building': '3', 'description': None, 'lat': 55.736174, 'lng': 37.533185, 'raw': 'Москва, Поклонная улица, 3', 'metro': {'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, 'metro_stations': [{'station_name': 'Кутузовская', 'line_name': 'Филевская', 'station_id': '4.73', 'line_id': '4', 'lat': 55.740544, 'lng': 37.5341}, {'station_name': 'Кутузовская', 'line_name': 'МЦК', 'station_id': '95.536', 'line_id': '95', 'lat': 55.740833, 'lng': 37.533333}, {'station_name': 'Парк Победы', 'line_name': 'Арбатско-Покровская', 'station_id': '3.173', 'line_id': '3', 'lat': 55.735679, 'lng': 37.516865}, {'station_name': 'Студенческая', 'line_name': 'Филевская', 'station_id': '4.136', 'line_id': '4', 'lat': 55.738761, 'lng': 37.54842}], 'id': '4429151'}",,,2021-12-13T11:52:25+0300,2021-12-13T11:52:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48996320,,https://api.hh.ru/vacancies/48996320?host=hh.ru,https://hh.ru/vacancy/48996320,[],"{'id': '1829949', 'name': 'СберЗвук', 'url': 'https://api.hh.ru/employers/1829949', 'alternate_url': 'https://hh.ru/employer/1829949', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/777454.png', '240': 'https://hhcdn.ru/employer-logo/3550708.png', '90': 'https://hhcdn.ru/employer-logo/3550707.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1829949', 'trusted': True}","{'requirement': 'Умение быстро разбираться в бизнес-логике проекта, внимательность и аналитический склад ума. Понимание процессов разработки и принципов работы в команде. ', 'responsibility': '...локализацией проблем и оформлять баг-репорты в трекер. Вести тестовую документацию. Тесно взаимодействовать с командами разработки бэкенда, аналитиками и <highlighttext>QA</highlighttext>.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
265,48026280,False,Тестировщик по ручному тестированию ПО,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-13T17:58:15+0300,2021-12-13T17:58:15+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=48026280,,https://api.hh.ru/vacancies/48026280?host=hh.ru,https://hh.ru/vacancy/48026280,[],"{'id': '4917', 'name': 'EGAR TECHNOLOGY, INC.', 'url': 'https://api.hh.ru/employers/4917', 'alternate_url': 'https://hh.ru/employer/4917', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/231271.gif', '240': 'https://hhcdn.ru/employer-logo/383270.png', '90': 'https://hhcdn.ru/employer-logo/310413.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4917', 'trusted': True}","{'requirement': 'Опыт в тестировании не менее 1 года. Знание и опыт использования в работе языка MS SQL (select, update, insert, delete...', 'responsibility': 'Разработки программного обеспечения для финансовых рынков - линейка продуктов под брендом EGAR. ИТ- аутсорсинга, заказной разработки и заказного тестирования для крупных...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
266,50502980,False,QA Engineer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2021-12-16T11:45:14+0300,2021-12-16T11:45:14+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50502980,,https://api.hh.ru/vacancies/50502980?host=hh.ru,https://hh.ru/vacancy/50502980,[],"{'id': '3835245', 'name': 'Мастерская инструментов разработки', 'url': 'https://api.hh.ru/employers/3835245', 'alternate_url': 'https://hh.ru/employer/3835245', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2912717.png', '90': 'https://hhcdn.ru/employer-logo/2912716.png', 'original': 'https://hhcdn.ru/employer-logo-original/617891.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3835245', 'trusted': True}","{'requirement': 'Опыт тестирования не менее 1 года коммерческого опыта. Разговорный английский язык (для коммуникаций с иностранными партнерами). Умение работать с XML...', 'responsibility': 'Обсуждение с представителями заказчика изменений в стандартах (наш заказчик – ONVIF, международный форум представителей ряда компаний). Написание тестовых спецификаций. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
